Fx, Fy, Fz, Mx, My, Mz
-2.15193,-0.458492,1.0031,0.205946,-0.9697,-0.239723
-2.24834,-0.482217,1.58734,0.178187,-1.23701,-0.263433
-2.23688,-0.477038,1.88162,0.16672,-1.36374,-0.262453
-2.61393,-0.612184,2.22576,0.17443,-1.58615,-0.343355
-2.78813,-0.603424,2.24674,0.137759,-1.62565,-0.351763
-2.72663,-0.635245,2.12447,0.141559,-1.5513,-0.35991
-3.01932,-0.500994,2.21748,0.130049,-1.65539,-0.32208
-2.99956,-0.431039,2.53525,0.0833528,-1.79468,-0.289983
-3.20093,-0.387956,3.01567,0.0322954,-2.06522,-0.283673
-3.04695,-0.397176,2.86205,0.0593248,-1.95935,-0.276058
-2.69747,-0.281294,2.66199,0.0623825,-1.7913,-0.200054
-2.4957,-0.250791,2.19275,0.134251,-1.55656,-0.17067
-2.66699,-0.285181,1.92178,0.190983,-1.48395,-0.20662
-2.74563,-0.40265,1.66261,0.229459,-1.38817,-0.271919
-2.51976,-0.481722,1.62659,0.282015,-1.30645,-0.285798
-2.03053,-0.552512,1.60136,0.3122,-1.15707,-0.292179
-1.75464,-0.498451,1.4004,0.31913,-0.991367,-0.256239
-1.45702,-0.550521,1.33727,0.344317,-0.884187,-0.252198
-1.2653,-0.583574,1.63948,0.339162,-0.943909,-0.247862
-1.33594,-0.619451,1.82917,0.329304,-1.00815,-0.268461
-1.93737,-0.615982,1.85127,0.335576,-1.15466,-0.314268
-2.2563,-0.553761,1.72685,0.324578,-1.21395,-0.313259
-2.18243,-0.526565,1.91164,0.308031,-1.2786,-0.293343
-2.19915,-0.594657,2.15678,0.304382,-1.38823,-0.326618
-2.34036,-0.608203,2.11035,0.318445,-1.41078,-0.344623
-2.49407,-0.548543,2.34744,0.282237,-1.54961,-0.335638
-2.69046,-0.463336,2.59491,0.227379,-1.7115,-0.320951
-3.06252,-0.461119,2.61053,0.210004,-1.80867,-0.354933
-3.01958,-0.398439,2.7502,0.169598,-1.84531,-0.323731
-3.10511,-0.236284,2.90139,0.112517,-1.9238,-0.261725
-3.13643,-0.140593,2.64016,0.10463,-1.8184,-0.219952
-3.15551,-0.153919,2.46637,0.120236,-1.7328,-0.226501
-2.95051,-0.215871,2.10501,0.158491,-1.51709,-0.242581
-2.78036,-0.368834,2.05907,0.207878,-1.44274,-0.292578
-2.38651,-0.394332,1.89147,0.225964,-1.26618,-0.274928
-1.86179,-0.415276,1.83684,0.260083,-1.08902,-0.239775
-1.23001,-0.439008,1.55829,0.325549,-0.82507,-0.194882
-0.690604,-0.619332,1.16531,0.401573,-0.540426,-0.234867
-0.458082,-0.839817,0.977334,0.428856,-0.417733,-0.322997
0.142146,-1.03816,0.436047,0.499193,-0.0419723,-0.365477
0.354799,-0.972143,0.104854,0.526145,0.155609,-0.31664
0.339076,-0.887501,0.100956,0.524775,0.129469,-0.275734
0.641177,-0.961354,0.253761,0.522341,0.11846,-0.286526
0.898363,-0.969219,0.418691,0.516341,0.0985182,-0.26939
0.942943,-0.96555,0.296569,0.531979,0.160823,-0.260567
0.909801,-0.967205,0.300789,0.517926,0.157487,-0.267707
0.877452,-0.919133,0.269356,0.516926,0.157961,-0.249392
1.03149,-1.01685,0.191071,0.538944,0.248841,-0.278782
1.58476,-1.10043,-0.197124,0.611163,0.560927,-0.26159
1.68836,-1.00296,-0.421924,0.598267,0.68981,-0.213388
1.74327,-1.00722,-0.526679,0.619276,0.750992,-0.209654
1.83154,-1.04869,-0.644159,0.636365,0.840815,-0.226058
1.96023,-1.05289,-0.634654,0.648844,0.870557,-0.217369
2.03849,-0.988006,-0.589192,0.659937,0.862208,-0.179746
1.9858,-1.03952,-0.627327,0.674091,0.86539,-0.2061
1.80479,-0.991646,-0.865481,0.666289,0.929621,-0.206384
1.79261,-1.00762,-0.861174,0.671791,0.926334,-0.214737
1.77404,-0.893246,-0.706837,0.657864,0.84456,-0.161483
1.65982,-0.977406,-0.719638,0.65129,0.823345,-0.212991
1.46814,-1.01723,-0.515317,0.626932,0.686272,-0.248461
1.40443,-0.980311,-0.478848,0.607317,0.641571,-0.239778
1.53707,-0.928866,-0.493877,0.603223,0.662719,-0.205636
1.6839,-0.864925,-0.501362,0.613178,0.687769,-0.163082
1.82138,-0.85563,-0.545525,0.619123,0.734206,-0.144944
1.87926,-0.825844,-0.367564,0.615871,0.654959,-0.131649
1.98443,-0.846385,-0.345454,0.58905,0.675044,-0.149938
1.94636,-0.894005,-0.467785,0.581848,0.721241,-0.177677
2.03814,-0.862714,-0.506439,0.58754,0.758597,-0.158058
2.0886,-0.826845,-0.46494,0.589134,0.74679,-0.136688
2.09121,-0.820019,-0.431964,0.588431,0.734046,-0.13059
2.23842,-0.723239,-0.331752,0.572976,0.729408,-0.0795822
2.32218,-0.734573,-0.339896,0.571131,0.758672,-0.0819897
2.33321,-0.687234,-0.314837,0.541437,0.755226,-0.0655406
2.24582,-0.613265,-0.473899,0.547922,0.801671,-0.0358553
2.32178,-0.623213,-0.556484,0.555897,0.8656,-0.0318572
2.30467,-0.603712,-0.446876,0.547897,0.822496,-0.0255819
2.31047,-0.596092,-0.432634,0.547095,0.827149,-0.0191829
2.24579,-0.58814,-0.386239,0.554982,0.792461,-0.0182897
2.02239,-0.575998,-0.415605,0.548562,0.754726,-0.0349706
1.91868,-0.546214,-0.357574,0.526978,0.714099,-0.0296701
1.61929,-0.522462,-0.511977,0.542919,0.709145,-0.0416754
1.27171,-0.478342,-0.76241,0.532499,0.732396,-0.0546335
1.15383,-0.412153,-0.779202,0.525153,0.69897,-0.0339783
1.11967,-0.466344,-0.730601,0.519341,0.6645,-0.0602363
1.20014,-0.425742,-0.497937,0.495574,0.57744,-0.0336613
1.36863,-0.436586,-0.387993,0.484938,0.567504,-0.0251568
1.39632,-0.445923,-0.122213,0.451774,0.461817,-0.0270449
1.41493,-0.46895,-0.05555,0.446052,0.441425,-0.0356464
1.3186,-0.43998,0.124639,0.446405,0.337231,-0.0281402
1.14939,-0.384379,-0.0253815,0.437129,0.368401,-0.0204638
1.09506,-0.411249,-0.197566,0.451907,0.433284,-0.0361209
1.20322,-0.457778,-0.0664238,0.4734,0.388701,-0.0456345
1.43747,-0.535644,0.047268,0.480332,0.395197,-0.0659995
1.54666,-0.43614,0.35699,0.450286,0.281409,-0.0126046
1.71106,-0.472858,0.689165,0.438227,0.184204,-0.0149553
1.38095,-0.449873,0.500963,0.43724,0.178592,-0.0323535
1.34678,-0.448967,0.739373,0.432404,0.0663811,-0.0311981
1.16099,-0.332107,0.750534,0.390465,0.0307887,-0.00101959
1.19109,-0.397842,0.723006,0.407593,0.0617739,-0.026514
1.05365,-0.377326,0.768832,0.394546,0.0177305,-0.0255431
1.03924,-0.359048,0.977911,0.368993,-0.0597439,-0.0193739
1.02877,-0.419589,1.16233,0.373248,-0.125954,-0.0448313
0.817179,-0.350977,1.36797,0.346165,-0.258838,-0.0319701
0.610765,-0.301824,1.46398,0.318835,-0.340108,-0.0270062
0.585644,-0.255463,1.58123,0.301542,-0.392381,-0.00653981
0.300853,-0.327793,1.62071,0.317956,-0.474039,-0.0569184
0.242466,-0.316296,1.65759,0.30154,-0.500306,-0.0553622
0.218038,-0.236792,1.87165,0.283036,-0.598183,-0.0173581
0.263549,-0.131693,2.09101,0.234037,-0.677424,0.0302776
-0.570058,-0.501715,1.88806,0.115602,-0.700011,-0.223104
-1.57054,-0.971723,1.63957,0.0367586,-0.714935,-0.531486
-2.23518,-1.32813,1.32161,-0.0465912,-0.643209,-0.756594
-2.6733,-1.61933,0.912488,-0.145626,-0.484067,-0.94046
-2.77866,-1.8261,0.537382,-0.14847,-0.310317,-1.06566
-3.14814,-2.19527,0.278808,-0.170382,-0.207747,-1.29108
-3.22979,-2.37827,0.341789,-0.105428,-0.117253,-1.37649
-3.12661,-2.22421,0.447146,-0.0970171,-0.0576758,-1.29895
-3.08565,-2.09955,0.356931,-0.085202,0.00315563,-1.23785
-2.91657,-1.80049,0.28682,-0.178082,0.0892409,-1.09094
-2.68416,-1.4588,0.36284,-0.285094,0.148228,-0.914417
-2.42511,-1.03359,0.875969,-0.428342,0.00643522,-0.683478
-2.15451,-0.78355,1.09961,-0.482529,-0.0173334,-0.503904
-2.18919,-0.431466,1.40396,-0.558829,-0.186915,-0.329942
-1.91485,-0.355673,1.18245,-0.563406,-0.0337569,-0.277466
-1.66066,-0.22601,1.01346,-0.634337,0.126582,-0.207211
-1.47371,-0.180413,0.922571,-0.622287,0.241387,-0.141657
-1.76462,0.00324096,1.35993,-0.69297,0.022975,-0.0486473
-1.7357,0.0209632,1.69668,-0.701762,-0.0968425,-0.00307382
-1.63207,0.162125,1.88996,-0.757626,-0.129966,0.0765643
-1.72697,0.261267,1.67708,-0.796146,-0.0346653,0.10928
-1.94439,0.4359,1.59989,-0.842176,0.0067735,0.173862
-1.86477,0.437863,1.44465,-0.829632,0.136047,0.193143
-1.38908,0.460599,1.06658,-0.804371,0.455804,0.238574
-1.13678,0.353042,0.809252,-0.764012,0.658758,0.216128
-0.568401,0.309193,0.20951,-0.694784,1.09554,0.254107
-0.418067,0.333463,0.505331,-0.723415,1.02543,0.281677
-0.0843314,0.359012,0.850781,-0.779106,0.974265,0.326622
-0.037778,0.424745,1.02721,-0.811892,0.924571,0.368354
-0.0367491,0.531656,1.29727,-0.862113,0.826979,0.420703
-0.19997,0.618364,1.28222,-0.890522,0.818952,0.44887
-0.294263,0.667682,1.38043,-0.909869,0.773861,0.459165
0.0764355,0.820954,1.55152,-0.927678,0.808481,0.557605
0.239236,0.893405,1.66597,-0.947116,0.826432,0.609483
-0.351402,1.03528,1.9906,-0.997676,0.602264,0.627445
-0.770104,1.08486,2.24785,-1.03676,0.431777,0.608333
-0.840578,1.12893,2.13168,-1.02523,0.453254,0.603491
-0.532026,1.01386,1.59673,-0.956665,0.722148,0.56873
-0.159814,1.05606,0.881736,-0.909052,1.09226,0.618063
0.385378,1.03584,0.513354,-0.8812,1.38357,0.655518
0.870729,1.03396,0.325453,-0.905827,1.58063,0.692061
0.715539,1.2374,0.476208,-1.05804,1.51411,0.768104
0.670435,1.44394,0.706386,-1.16784,1.43064,0.848098
0.802218,1.50493,0.616145,-1.24134,1.52182,0.887828
0.930795,1.49319,0.613325,-1.26491,1.56641,0.897164
0.830215,1.41287,0.752722,-1.25819,1.48188,0.871831
0.334729,1.30035,0.979126,-1.27386,1.24253,0.778985
0.0256088,1.28137,2.24284,-1.34131,0.607006,0.764729
-1.37786,1.69089,4.98648,-1.58757,-0.984147,0.825266
-1.99599,1.40037,3.69961,-1.44761,-0.723127,0.632971
1.31805,0.862818,-4.25985,-0.728976,3.35329,0.642
1.06988,0.339897,-0.646841,-0.918367,1.86169,0.380253
1.39576,0.498806,-0.361811,-0.931789,1.88713,0.524555
1.38277,1.06964,-0.176517,-1.06155,1.8659,0.794172
1.45006,1.13172,-0.0572044,-1.10081,1.84297,0.810429
1.18395,1.33782,0.22267,-1.14136,1.63916,0.869425
0.987978,1.53483,0.407943,-1.2094,1.52265,0.940391
1.34408,1.57464,0.33893,-1.24094,1.64447,0.98333
1.63753,1.6104,0.270542,-1.23317,1.74368,1.01169
1.80949,1.5047,0.0829506,-1.18999,1.86506,0.97683
1.82906,1.43026,0.125645,-1.21699,1.86833,0.934213
1.83772,1.32069,0.0629676,-1.20828,1.875,0.888122
1.65819,1.25858,0.0585664,-1.24672,1.82796,0.845426
1.26123,1.31606,0.0547068,-1.27992,1.7173,0.83903
0.582088,1.05476,-0.00766357,-1.32328,1.58373,0.655967
0.715071,0.930881,-0.929612,-1.23683,1.97811,0.60678
0.830354,1.07868,-1.68509,-1.1877,2.27883,0.669873
0.456051,1.45036,-2.60866,-1.23495,2.46733,0.734174
1.16443,1.23005,-2.44571,-1.31524,2.56026,0.664386
2.11323,0.851637,-2.53988,-1.26774,2.7693,0.58016
2.2414,0.752492,-2.72216,-1.20297,2.8699,0.548598
1.87062,0.612998,-2.8224,-1.14179,2.87655,0.455119
1.91452,0.391541,-3.10556,-1.10171,3.00784,0.35866
2.01367,0.288108,-3.46073,-1.07293,3.14149,0.31934
2.18002,0.106629,-5.11049,-0.961247,3.89973,0.239226
2.02789,0.12176,-5.47149,-0.899956,4.0049,0.227158
2.17447,0.503586,-5.49285,-0.949298,4.08106,0.406054
2.58716,0.411189,-6.03136,-0.942771,4.44475,0.38517
2.88256,0.292623,-6.49909,-0.962964,4.73575,0.357217
3.02955,0.28635,-4.92871,-1.11832,4.05339,0.387962
3.18988,0.388205,-4.28194,-1.22883,3.7834,0.43434
3.31249,0.583788,-3.1487,-1.40404,3.30645,0.517047
3.20474,0.699343,-3.41403,-1.50146,3.3765,0.51078
2.92141,0.815961,-3.21866,-1.54546,3.16817,0.518107
2.6367,0.576935,-1.82554,-1.54375,2.45612,0.405357
2.2539,0.564813,-0.364354,-1.46505,1.6547,0.368482
2.04799,0.287877,-0.230392,-1.27262,1.53069,0.224103
1.3459,0.170928,0.0647088,-1.26856,1.23027,0.11841
0.772742,0.324811,0.319388,-1.33351,0.986617,0.159288
0.442524,0.41332,0.362597,-1.38173,0.896036,0.181056
0.222598,0.510391,-0.00923031,-1.40718,1.01702,0.201748
0.566986,0.385174,-0.588457,-1.34018,1.40778,0.188631
0.932526,0.573599,-0.738053,-1.37663,1.57232,0.290196
0.918354,0.533942,-0.880309,-1.36413,1.63772,0.259329
0.86223,0.526081,-1.11246,-1.33987,1.70824,0.236339
0.649886,0.672366,-0.895572,-1.35505,1.5313,0.261232
0.762622,0.586633,-0.91899,-1.34595,1.57223,0.226814
0.723199,0.500879,-0.85094,-1.32122,1.53885,0.192488
0.807213,0.381986,-1.01701,-1.30386,1.64466,0.163354
0.901454,0.270653,-1.12765,-1.27454,1.71678,0.140937
1.11933,0.306819,-0.967229,-1.2742,1.68875,0.174403
0.962439,0.377024,-0.860842,-1.26822,1.60452,0.177167
0.61198,0.294003,-0.968401,-1.23378,1.56408,0.099535
0.683358,0.413926,-0.895124,-1.22599,1.53984,0.155503
0.6333,0.571522,-0.8475,-1.22099,1.47945,0.221119
0.563643,0.536456,-0.827662,-1.19619,1.45313,0.192519
0.586522,0.487888,-0.778111,-1.18318,1.43794,0.171058
0.569733,0.557088,-0.946995,-1.17926,1.50744,0.201031
0.540259,0.50361,-1.15725,-1.18729,1.60874,0.17561
0.612257,0.492055,-1.31502,-1.1608,1.69405,0.173679
0.514365,0.421455,-1.24031,-1.159,1.61121,0.134235
0.587695,0.507571,-1.0669,-1.17914,1.52979,0.177472
0.659456,0.478341,-0.981056,-1.17018,1.50356,0.168516
0.693265,0.495358,-0.852701,-1.17737,1.45724,0.178568
0.716515,0.566892,-0.733071,-1.19268,1.40247,0.215126
0.688641,0.632351,-0.456124,-1.22924,1.28429,0.241225
0.675055,0.523513,-0.432443,-1.21952,1.28206,0.189029
0.73586,0.494875,-0.432482,-1.22756,1.27906,0.178298
0.819463,0.455735,-0.517121,-1.22812,1.32533,0.1697
0.808286,0.429086,-0.525968,-1.21655,1.32769,0.157253
0.701576,0.394029,-0.518576,-1.22117,1.30385,0.130839
0.665651,0.323138,-0.643669,-1.19009,1.35002,0.0955724
0.360948,0.274488,-0.731606,-1.18274,1.3103,0.0522173
0.220438,0.252335,-0.798311,-1.17646,1.31534,0.0299891
0.283483,0.24616,-0.923953,-1.17506,1.4049,0.0359314
0.462819,0.0567386,-1.03116,-1.12173,1.50608,-0.0159092
0.682365,-0.0110216,-1.11778,-1.09218,1.60014,-0.0180412
0.807857,-0.264265,-1.15472,-1.01174,1.65179,-0.108283
0.764184,-0.697391,-1.40241,-0.902076,1.75878,-0.291751
0.899539,-1.00331,-1.63052,-0.866364,1.92113,-0.424043
0.913423,-1.24838,-1.93339,-0.802563,2.07705,-0.51869
1.09759,-1.49035,-2.27962,-0.756548,2.34577,-0.615121
0.978306,-1.60647,-2.2962,-0.756156,2.38792,-0.674254
0.960827,-1.83835,-2.2665,-0.708764,2.40715,-0.772134
0.950951,-2.02672,-2.3489,-0.676945,2.44231,-0.857536
1.06964,-2.44157,-2.56568,-0.585918,2.56427,-1.02995
1.21685,-2.96016,-2.60042,-0.48913,2.62411,-1.24907
1.36734,-3.46064,-2.3692,-0.437802,2.55366,-1.46199
1.39098,-3.44594,-2.09427,-0.491898,2.40742,-1.46001
1.3735,-3.23615,-2.02312,-0.578453,2.33818,-1.38528
1.58447,-3.06587,-1.66554,-0.654383,2.21911,-1.29945
1.76426,-2.90443,-1.22235,-0.698782,2.07008,-1.1997
1.94396,-2.76501,-1.02574,-0.736172,2.02358,-1.11119
2.0823,-2.68584,-0.987399,-0.743062,2.03383,-1.05014
2.05732,-2.46831,-0.925268,-0.792018,1.99272,-0.942135
1.9609,-2.57934,-1.16987,-0.773493,2.08194,-0.992559
1.91326,-2.74674,-1.35849,-0.739321,2.15704,-1.06453
2.00465,-3.20071,-1.42607,-0.629206,2.2012,-1.24011
1.85373,-3.54921,-1.4633,-0.556,2.16992,-1.41789
1.92168,-3.82887,-1.19517,-0.509333,2.05444,-1.54714
2.01261,-3.82651,-1.04531,-0.515186,2.00643,-1.54665
1.99577,-3.82827,-0.930268,-0.516893,1.96736,-1.55491
1.94755,-3.90137,-1.02582,-0.498646,1.98372,-1.58772
1.99063,-3.93613,-1.10557,-0.488248,2.02136,-1.59473
2.09526,-4.19512,-1.18984,-0.423308,2.07397,-1.697
1.95746,-4.24765,-1.21982,-0.425311,2.04683,-1.74027
1.95904,-4.48117,-1.25429,-0.386995,2.04982,-1.84966
2.05462,-4.49825,-1.11828,-0.403047,2.0052,-1.85761
2.15662,-4.52509,-0.88578,-0.413585,1.9317,-1.86036
2.14224,-4.46324,-0.766394,-0.446174,1.88102,-1.84168
2.12424,-4.47971,-0.84534,-0.424827,1.90754,-1.84334
2.00198,-4.53111,-0.858086,-0.39169,1.88495,-1.86272
1.92359,-4.42004,-0.852636,-0.392407,1.85272,-1.8181
1.84688,-4.21378,-0.909536,-0.179857,1.7212,-1.71691
1.92158,-4.11971,-0.898949,-0.0246697,1.64544,-1.66298
2.05856,-3.87029,-0.833637,0.177217,1.49628,-1.52783
1.88635,-3.63137,-0.890434,0.297006,1.36784,-1.42114
1.58047,-3.07691,-0.975552,0.301482,1.25244,-1.18776
1.6393,-2.48542,-0.924606,0.26596,1.18908,-0.900768
1.71533,-2.33843,-0.848888,0.257405,1.16274,-0.818981
1.74986,-2.62545,-1.20492,0.364246,1.32067,-0.943182
1.61797,-2.92597,-1.11405,0.414472,1.26018,-1.09086
1.40549,-3.3884,-1.14058,0.498188,1.22131,-1.32144
1.32764,-3.75796,-1.25717,0.560542,1.24362,-1.5075
1.25347,-4.17854,-1.22013,0.681736,1.19791,-1.71277
1.4488,-4.67731,-1.3143,0.779711,1.29715,-1.89763
1.33228,-4.99578,-1.47825,0.839879,1.33207,-2.02274
1.16865,-5.76949,-1.82244,1.03426,1.43662,-2.29609
1.2471,-6.52068,-2.1555,1.22299,1.61135,-2.57179
1.54843,-7.40595,-2.26835,1.39354,1.76886,-2.91313
2.06493,-8.16913,-2.19049,1.47582,1.8928,-3.24118
2.11011,-8.65064,-2.19969,1.48521,1.90319,-3.48959
2.2796,-9.28186,-2.33458,1.568,1.99506,-3.78243
2.40808,-9.79071,-2.25855,1.60834,1.98798,-4.01819
2.6493,-10.2302,-2.36683,1.69656,2.0956,-4.17952
2.80511,-10.5139,-2.48161,1.7443,2.1823,-4.29261
3.23752,-10.8155,-2.64394,1.76087,2.3387,-4.41643
3.16523,-10.7061,-2.35843,1.67462,2.13007,-4.39347
2.60728,-10.4947,-1.76143,1.54362,1.68291,-4.3587
2.12812,-10.294,-1.72253,1.45933,1.51757,-4.32231
1.48499,-10.3648,-1.43795,1.45951,1.23436,-4.3849
1.19892,-10.4502,-0.842202,1.51207,0.916339,-4.3952
0.735403,-11.0885,-0.128856,1.69156,0.491166,-4.62001
0.533831,-12.055,0.3552,1.95273,0.231603,-4.95453
0.731365,-12.9668,0.89091,2.13075,0.0638961,-5.30431
0.497251,-13.2052,1.3568,2.14211,-0.216105,-5.40055
-0.0312458,-12.4995,1.5922,1.93706,-0.482888,-5.11708
-0.0136892,-12.0425,1.50919,1.81934,-0.444613,-4.94517
0.358768,-10.4256,1.65162,1.47254,-0.38893,-4.25597
0.73217,-9.66728,1.5128,1.34552,-0.18368,-3.90966
1.00329,-9.63982,1.6918,1.36461,-0.172645,-3.8997
0.981131,-9.54956,2.00294,1.36804,-0.30788,-3.86727
0.952433,-9.73222,2.77743,1.44682,-0.577201,-3.93483
0.455367,-10.4906,2.9557,1.60915,-0.740274,-4.28572
0.224852,-11.2654,3.10202,1.83049,-0.852291,-4.59734
-0.0654288,-11.5941,3.3918,1.95621,-1.05379,-4.70205
-1.07125,-11.2347,3.65136,1.88475,-1.43395,-4.53384
-1.33126,-10.7979,3.84841,1.804,-1.58448,-4.33736
-1.31271,-9.53975,4.32641,1.58139,-1.79435,-3.81503
-0.634228,-7.72723,3.37014,1.26933,-1.19456,-3.0687
-0.98516,-6.30935,3.17722,1.15874,-1.1519,-2.4145
-0.834867,-5.64455,3.54406,1.20894,-1.25147,-2.09121
-0.737122,-5.5227,3.2321,1.23902,-1.05253,-2.06708
-0.276059,-5.9889,2.717,1.43544,-0.734768,-2.32597
-0.177491,-6.257,2.02479,1.602,-0.463014,-2.46558
-0.426834,-6.62077,1.5578,1.75855,-0.46259,-2.6406
0.373258,-6.3569,0.675197,1.76264,0.0436735,-2.55457
0.659994,-5.87818,0.0900394,1.78418,0.364739,-2.35649
0.761848,-5.46634,0.140609,1.68343,0.369288,-2.20813
1.09164,-5.20398,0.490093,1.58955,0.321292,-2.10503
1.42329,-4.97642,0.55257,1.49798,0.376503,-2.01032
1.2425,-4.47538,0.82947,1.45061,0.257149,-1.77724
0.911772,-4.21607,1.26185,1.46458,0.0429184,-1.65203
0.568236,-4.02188,2.1113,1.54017,-0.371559,-1.5491
0.597508,-3.82974,2.40888,1.58449,-0.471367,-1.46676
0.38448,-3.76764,2.7985,1.64313,-0.674224,-1.43744
-0.1409,-3.60361,2.85786,1.77545,-0.791458,-1.3461
-0.342747,-3.44694,3.13931,1.83483,-0.964414,-1.26673
-0.589147,-3.33133,3.18811,1.80947,-1.06326,-1.21142
-1.18643,-3.06524,3.93004,1.78765,-1.58946,-1.08251
-1.39968,-2.96585,4.25704,1.80855,-1.77474,-1.01644
-1.62571,-2.68216,4.3757,1.80407,-1.87598,-0.870003
-1.59687,-2.67306,4.26171,1.81318,-1.85696,-0.875114
-2.11206,-2.64369,3.6877,1.79252,-1.73572,-0.86239
-2.58692,-2.54317,3.46358,1.74698,-1.72522,-0.811855
-2.52654,-2.68155,3.35299,1.76434,-1.64517,-0.876457
-1.96485,-2.75563,2.76863,1.76122,-1.25652,-0.928811
-1.41245,-3.03238,2.04725,1.80319,-0.831762,-1.06055
-1.64887,-2.84455,2.03075,1.80796,-1.02437,-0.981572
-1.49131,-2.65332,2.01834,1.80461,-1.08481,-0.903671
-0.85147,-2.73403,1.58046,1.74061,-0.736897,-0.959226
-0.662404,-2.62038,1.1257,1.67798,-0.498481,-0.920315
-0.387311,-2.70499,1.10232,1.65856,-0.422451,-0.970074
-0.213488,-2.60032,1.03213,1.64859,-0.316469,-0.919677
0.0767725,-2.46134,1.07414,1.66094,-0.206609,-0.856707
0.0794079,-2.44489,1.2519,1.66978,-0.243195,-0.845656
0.145887,-2.44382,1.33034,1.70285,-0.277744,-0.845095
0.0814396,-2.32014,1.5332,1.69234,-0.376362,-0.79063
0.090154,-2.28911,1.72792,1.72942,-0.450845,-0.771854
0.151236,-2.22654,1.99675,1.73446,-0.530584,-0.742674
0.14936,-2.152,2.0323,1.7456,-0.545467,-0.705118
0.0394966,-2.00274,2.07839,1.75953,-0.57368,-0.631887
0.113842,-1.97232,2.1931,1.76675,-0.599613,-0.620709
0.0877941,-1.87523,2.20813,1.75609,-0.611551,-0.577575
0.105408,-1.6901,2.40335,1.72207,-0.680207,-0.495163
0.0576887,-1.55801,2.57202,1.65518,-0.746967,-0.436408
0.119976,-1.40658,2.44981,1.62427,-0.674251,-0.374051
0.120588,-1.3069,2.49319,1.61871,-0.689504,-0.333865
0.102664,-1.24313,2.64772,1.60547,-0.756264,-0.309667
0.108569,-1.33726,2.55709,1.60578,-0.713315,-0.362628
0.0117649,-1.2937,2.64819,1.5997,-0.775029,-0.343621
-0.0669576,-1.3164,2.71202,1.57922,-0.82322,-0.354775
-0.011964,-1.31738,2.81445,1.56221,-0.853565,-0.358645
0.0628433,-1.33174,2.48474,1.56916,-0.69682,-0.368377
-0.00238549,-1.34041,2.57806,1.55188,-0.758747,-0.373292
-0.140417,-1.26201,2.59868,1.55638,-0.811219,-0.339658
-0.25741,-1.30774,2.73136,1.53136,-0.896596,-0.367603
-0.349254,-1.22873,2.77932,1.5243,-0.940253,-0.332642
-0.410293,-1.19602,3.06187,1.51027,-1.06506,-0.321043
-0.298016,-1.1472,3.27092,1.48277,-1.11276,-0.303286
-0.228892,-1.15742,3.32771,1.4926,-1.11635,-0.306158
-0.0937732,-1.15688,2.59471,1.47485,-0.772113,-0.309961
-0.136018,-1.20358,2.53157,1.48233,-0.755601,-0.329583
-0.194621,-1.21024,2.6722,1.44713,-0.812749,-0.339325
-0.0839226,-1.31527,2.94832,1.46189,-0.884709,-0.391578
-0.0367975,-1.27918,2.99467,1.44589,-0.867649,-0.373027
-0.0616079,-1.30495,2.78689,1.43068,-0.767569,-0.382703
-0.191439,-1.30645,2.67516,1.39772,-0.833305,-0.389859
-0.149408,-1.39653,2.82501,1.41909,-0.892471,-0.430361
-0.0969909,-1.35215,2.90867,1.40321,-0.902644,-0.415409
-0.154808,-1.41882,2.61549,1.39066,-0.783072,-0.441994
-0.44635,-1.48277,2.66555,1.38045,-0.888709,-0.469451
-0.69136,-1.46561,2.82708,1.38651,-1.02005,-0.454806
-0.697806,-1.37022,2.97916,1.35115,-1.07015,-0.407448
-0.63113,-1.3422,3.15215,1.3395,-1.10751,-0.391939
-0.518177,-1.38899,3.34859,1.32714,-1.15511,-0.413486
-0.488033,-1.41421,3.51829,1.32467,-1.20945,-0.424091
-0.373368,-1.46285,3.69823,1.31066,-1.23792,-0.446819
