Fx, Fy, Fz, Mx, My, Mz
-0.277074,-1.37834,3.74599,1.30669,-1.22326,-0.404057
-0.412135,-1.40672,3.66298,1.30869,-1.21747,-0.408727
-0.529034,-1.33835,3.63367,1.26657,-1.23704,-0.378766
-0.525456,-1.34225,3.62294,1.23471,-1.21902,-0.37878
-0.461597,-1.34072,3.60407,1.21901,-1.1984,-0.376722
-0.0979255,-1.34944,3.78572,1.22235,-1.16933,-0.381277
-0.160046,-1.37089,3.06921,1.16695,-0.889629,-0.395874
-0.138403,-1.30458,2.93674,1.15867,-0.832193,-0.366184
-0.0450832,-1.33905,3.01543,1.15282,-0.825809,-0.384653
-0.0907528,-1.33242,3.13928,1.14773,-0.886765,-0.373688
-0.103101,-1.3159,3.29392,1.14167,-0.954146,-0.368803
-0.0598853,-1.33246,3.24575,1.13086,-0.917976,-0.378594
-0.136228,-1.33138,3.06811,1.13062,-0.860643,-0.378094
-0.19554,-1.25607,3.12218,1.10783,-0.898269,-0.35393
-0.34647,-1.24281,3.01472,1.10362,-0.8886,-0.346495
-0.455997,-1.27475,3.13363,1.12392,-0.970529,-0.351139
-0.441399,-1.30133,3.17256,1.1391,-0.98538,-0.358711
-0.402292,-1.2481,3.23545,1.13794,-0.997001,-0.337265
-0.293114,-1.25039,3.3652,1.12375,-1.01765,-0.345585
-0.208623,-1.25434,3.64523,1.13449,-1.09901,-0.339152
-0.215405,-1.3356,3.73033,1.11336,-1.13489,-0.376084
-0.217682,-1.31278,3.95027,1.12503,-1.2226,-0.365862
-0.108272,-1.34231,3.89988,1.11528,-1.16761,-0.382724
-0.171309,-1.32725,3.72224,1.11589,-1.11022,-0.370366
-0.219438,-1.3033,2.90738,1.11443,-0.7718,-0.356289
-0.280368,-1.23512,2.92613,1.10965,-0.794617,-0.327765
-0.195305,-1.28066,3.30721,1.14161,-0.921164,-0.34043
-0.00123835,-1.23443,3.39988,1.13949,-0.885645,-0.328767
0.0602594,-1.26896,3.70595,1.13376,-0.933824,-0.347443
0.421859,-1.26418,3.87977,1.16369,-0.93453,-0.349948
0.357931,-1.19905,3.68941,1.23125,-0.853445,-0.309565
0.835204,-1.27952,3.45026,1.23291,-0.63068,-0.362648
0.889747,-1.31949,3.56849,1.26361,-0.693171,-0.378448
0.913296,-1.45421,3.29053,1.28152,-0.617744,-0.454469
0.796665,-1.46426,2.86781,1.26956,-0.541433,-0.458029
-0.175422,-1.63401,4.19392,1.24512,-1.52503,-0.527245
-0.214627,-1.26931,2.21315,1.10292,-0.758187,-0.370424
1.72888,-1.20232,-1.92509,0.931189,1.40514,-0.380355
1.14212,-1.35886,0.0477149,0.958138,0.520481,-0.417861
0.732873,-1.18434,1.21851,1.01825,0.00974642,-0.246403
0.948104,-0.799612,1.57046,1.00481,-0.0193942,-0.0928046
1.31872,-1.28232,1.14488,0.930258,0.305592,-0.343654
1.05923,-2.58796,0.692061,0.899372,0.495644,-0.938671
0.894504,-3.46225,0.662306,0.778332,0.515144,-1.37356
0.725926,-4.01357,0.850032,0.706647,0.443238,-1.64222
0.341366,-4.82343,0.664702,0.62983,0.491221,-1.99927
-0.0361769,-5.22431,0.565645,0.610873,0.48874,-2.1558
-0.83942,-4.9404,0.372421,0.363858,0.452205,-1.96838
-1.20291,-3.9598,0.354555,0.0974836,0.456834,-1.46599
-1.58556,-3.60381,0.33464,0.0560711,0.429741,-1.2531
-1.67338,-3.18215,0.229041,-0.113812,0.526459,-1.05569
-1.4814,-2.8651,-0.204701,-0.335218,0.838751,-0.911025
-1.43796,-2.54913,-0.620898,-0.539028,1.09257,-0.773443
-1.61092,-2.46596,-0.527618,-0.733212,1.08841,-0.738235
-1.64103,-2.02628,-0.235089,-0.951581,1.02142,-0.534908
-1.39864,-1.55248,-0.236131,-1.10533,1.1302,-0.301626
-1.06724,-1.4939,-0.938707,-1.10639,1.56755,-0.20604
-1.42241,-1.39113,-1.10463,-1.03085,1.58466,-0.164888
-1.19813,-1.38355,-1.0611,-0.979435,1.65849,-0.136478
-0.922994,-1.31062,-1.22481,-1.04251,1.81458,-0.0674346
-0.83888,-1.27259,-1.4248,-1.05104,1.94589,-0.0177607
-0.788739,-1.45623,-1.6642,-0.985441,2.0061,-0.115749
-0.00160932,-1.32698,-2.24675,-1.08897,2.33492,-0.135847
0.193188,-1.36844,-2.92707,-1.20018,2.5789,-0.203313
0.806915,-1.30246,-3.25038,-1.27542,2.77506,-0.260654
1.90209,-1.5053,-4.59632,-1.31509,3.50367,-0.4213
2.44778,-1.64133,-5.02091,-1.31769,3.77979,-0.486742
3.0874,-2.13747,-5.58445,-1.24964,4.21208,-0.678678
3.52969,-2.14443,-5.16073,-1.13876,4.17969,-0.647808
3.44748,-2.10313,-5.03807,-1.05346,4.20586,-0.581857
3.19756,-1.89834,-3.98372,-0.953244,3.76613,-0.441864
3.5352,-1.93138,-5.24833,-0.891656,4.4063,-0.459838
3.10928,-1.89452,-4.01737,-0.776491,3.78006,-0.438227
3.07855,-1.88162,-4.03172,-0.718937,3.77506,-0.434453
2.7009,-2.10523,-2.5821,-0.585819,3.07764,-0.523334
2.55596,-2.02911,-2.84827,-0.587433,3.11885,-0.49215
1.89395,-1.93177,-1.80621,-0.615756,2.52841,-0.457309
1.60354,-1.86849,-1.10089,-0.644722,2.16103,-0.471874
0.935154,-2.03264,0.125485,-0.586503,1.43439,-0.535988
0.332532,-2.21495,1.15447,-0.543238,0.843993,-0.599009
0.273185,-2.22615,1.24208,-0.567023,0.80292,-0.601687
-0.681657,-2.04414,1.7075,-0.641412,0.353559,-0.489605
-1.05001,-2.05842,1.45938,-0.709133,0.364651,-0.472145
-1.42692,-2.05866,1.34463,-0.713769,0.309669,-0.452278
-1.80107,-1.97048,0.90621,-0.728164,0.419192,-0.398769
-2.29826,-1.95597,0.822891,-0.707963,0.374092,-0.378433
-2.94734,-1.92351,0.969972,-0.690787,0.185559,-0.360686
-3.6541,-1.96421,0.870585,-0.682166,0.0765755,-0.362491
-4.03268,-1.94158,0.595945,-0.709041,0.145625,-0.339399
-4.13488,-1.74943,0.313603,-0.940154,0.271624,-0.280739
-4.55259,-1.67311,0.473263,-0.974023,0.0895749,-0.232644
-5.03652,-1.5925,0.445815,-1.0132,-0.0447522,-0.170666
-5.91822,-1.52792,0.677331,-1.03898,-0.414334,-0.112666
-6.40449,-1.59028,0.778182,-1.03307,-0.621013,-0.120704
-6.78963,-1.60866,0.960278,-0.974599,-0.841937,-0.113905
-7.49792,-1.60765,1.24702,-0.917358,-1.19446,-0.117055
-7.79489,-1.49927,1.37977,-0.948743,-1.3401,-0.0708094
-8.37261,-1.07746,1.84284,-1.01681,-1.70796,0.141195
-9.2008,-0.571732,2.46492,-1.1458,-2.21518,0.389838
-10.173,-0.580315,3.00982,-1.19488,-2.70909,0.411879
-11.3566,-0.703978,2.8732,-1.26752,-2.97508,0.366459
-12.2461,-0.698892,2.65474,-1.3453,-3.14054,0.371149
-13.2414,-0.464371,1.35897,-1.50321,-2.77654,0.470391
-14.5356,-0.470423,0.952159,-1.53875,-2.78965,0.481472
-14.6991,-0.55369,0.261268,-1.52516,-2.36384,0.448128
-15.1586,-0.583254,-0.0605071,-1.54115,-2.25236,0.43713
-15.351,-0.663644,-0.525613,-1.54907,-2.04979,0.435442
-15.4302,-0.862351,-1.06989,-1.5591,-1.79971,0.3928
-15.6804,-0.859086,-1.09979,-1.56659,-1.80973,0.438543
-15.7584,-0.81397,-1.12322,-1.5509,-1.80913,0.477369
-15.9395,-0.756527,-0.836917,-1.52416,-1.9951,0.510147
-16.2687,-0.682172,-0.826429,-1.54242,-2.10771,0.531544
-16.4732,-0.781204,-0.485812,-1.48243,-2.33506,0.483063
-16.8821,-0.963512,-0.437207,-1.44528,-2.46891,0.403121
-17.2644,-1.00583,-0.0310056,-1.41416,-2.75397,0.398922
-17.1732,-0.862018,0.246093,-1.42519,-2.85172,0.463842
-17.0276,-0.912148,0.571378,-1.40423,-2.96702,0.446443
-16.9422,-1.00918,0.605288,-1.3663,-3.00026,0.436313
-16.8277,-1.04683,0.594262,-1.3464,-2.96882,0.430547
-16.9953,-1.04,0.375734,-1.34644,-2.90463,0.442217
-17.5223,-1.06448,0.439187,-1.34087,-3.04498,0.423285
-17.7138,-1.33041,0.406354,-1.27473,-3.06866,0.290542
-17.8829,-1.4157,0.489785,-1.2351,-3.14042,0.252231
-18.0606,-1.43197,0.288826,-1.23056,-3.08784,0.243082
-18.1539,-1.40973,0.118381,-1.22705,-3.01523,0.253534
-18.2884,-1.25706,0.0176652,-1.25065,-2.99661,0.329987
-18.2375,-1.19799,0.105484,-1.24727,-3.02534,0.357391
-17.9055,-1.26668,0.134952,-1.21736,-2.98198,0.310665
-17.3297,-1.20424,0.263919,-1.22677,-2.94969,0.339881
-16.7476,-1.21842,0.600421,-1.18634,-2.98718,0.34552
-15.9585,-1.17597,0.460076,-1.18705,-2.80741,0.366311
-16.1158,-1.20473,0.522903,-1.18637,-2.94638,0.332461
-16.3662,-1.14819,0.175583,-1.20294,-2.8128,0.361419
-16.5069,-1.32602,-0.0346522,-1.16115,-2.74368,0.269769
-16.221,-1.35611,-0.0956393,-1.15286,-2.67304,0.245373
-16.0449,-1.33157,-0.180327,-1.15936,-2.62782,0.254846
-15.4678,-1.27815,0.0951478,-1.15032,-2.6668,0.285995
-14.6913,-1.16606,0.327228,-1.16661,-2.64087,0.323048
-12.8179,-1.142,0.297439,-1.16477,-2.22949,0.272091
-9.69433,-1.57843,0.0767549,-1.0159,-1.52331,-0.0266967
-7.50501,-1.32873,-0.593668,-1.01012,-1.0573,0.00631307
-6.44981,-1.20117,-1.50658,-0.991826,-0.683564,0.0189709
-5.93681,-1.08425,-1.82541,-1.00102,-0.553173,0.0209811
-5.46187,-1.07704,-2.17129,-0.999491,-0.401966,-0.0428173
-4.524,-1.22158,-1.96711,-0.937064,-0.263203,-0.152536
-3.53452,-1.07783,-1.50394,-0.931494,-0.239393,-0.126483
-2.21189,-0.947005,-1.08115,-0.904872,-0.12821,-0.111389
-1.18305,-0.724455,-0.308823,-0.919492,-0.293688,-0.0653797
-0.556682,-0.5788,0.0159362,-0.936436,-0.42819,-0.0551635
-0.273275,-0.43557,-0.122641,-0.949919,-0.420023,-0.0302849
0.393981,-0.270033,-0.49928,-0.983472,-0.151875,0.00285898
0.60961,-0.288969,-0.82733,-0.976579,0.0185209,-0.0255438
1.09917,-0.112507,-2.08421,-1.04452,0.690516,0.0169384
1.95944,0.189221,-2.85505,-1.11092,1.31695,0.125708
2.62687,0.465906,-3.46735,-1.16212,1.87448,0.191765
2.80157,1.25616,-5.28821,-1.31875,2.97099,0.512528
3.69538,1.48881,-6.22295,-1.3196,3.80409,0.600559
5.99463,1.44142,-6.00575,-1.21626,4.38568,0.513306
8.09694,1.67464,-4.82947,-1.10765,4.43176,0.55537
9.36836,2.21842,-3.47203,-1.07033,4.17031,0.757446
9.84832,2.78282,-4.34965,-1.14493,4.68603,0.989231
9.78363,3.00691,-2.99154,-1.08334,4.08673,1.08724
11.4764,3.23288,-3.98458,-0.972818,5.05904,1.1242
12.5479,3.55364,-3.13865,-0.93556,5.07731,1.22411
12.425,3.61698,-2.49692,-0.898557,4.79407,1.23889
11.2986,3.2688,-1.41666,-0.736902,4.03481,1.10701
10.7684,2.63041,-1.23518,-0.618537,3.84085,0.813522
9.44248,2.43782,-0.170774,-0.57937,3.04512,0.747506
7.02347,2.41426,0.803887,-0.650438,1.9842,0.786495
3.48443,2.07481,1.48394,-0.601646,0.697312,0.732681
1.24028,1.33884,1.56101,-0.468036,0.0234586,0.483058
-0.313249,1.06213,2.31692,-0.41501,-0.683793,0.436044
-1.8344,0.897395,2.74096,-0.405521,-1.31332,0.464097
-1.27698,0.862321,1.95746,-0.447451,-0.797751,0.435721
-0.866506,0.787332,1.78707,-0.439706,-0.646489,0.382262
-0.355436,0.703123,1.38838,-0.426711,-0.400921,0.333285
-0.303068,0.741346,1.01302,-0.446156,-0.325656,0.350382
-0.531199,0.745301,1.16002,-0.455085,-0.525207,0.356714
-0.518342,0.698513,1.16519,-0.43747,-0.542092,0.333918
-0.628373,0.7004,1.09631,-0.43517,-0.549563,0.338693
-0.718772,0.723607,1.15052,-0.432751,-0.573354,0.352876
-0.755437,0.688183,1.26555,-0.406721,-0.564218,0.337064
-0.823007,0.698959,1.41564,-0.396747,-0.608718,0.346726
-0.782914,0.728812,1.45301,-0.404623,-0.595835,0.352684
-0.95778,0.709764,1.54572,-0.389036,-0.695407,0.352608
-0.810538,0.725975,1.44667,-0.39679,-0.596295,0.356961
-0.884235,0.64931,1.49769,-0.372571,-0.647856,0.327928
-0.914076,0.735584,1.5066,-0.399755,-0.661431,0.364932
-0.861191,0.700438,1.44915,-0.393009,-0.622324,0.346622
-0.95813,0.723302,1.49871,-0.396979,-0.677353,0.361759
-0.856807,0.694409,1.3902,-0.392626,-0.603059,0.346875
-0.919118,0.68956,1.52617,-0.385877,-0.673401,0.343781
-0.880325,0.761389,1.4715,-0.41076,-0.638964,0.373671
-0.936882,0.714911,1.51822,-0.395316,-0.678526,0.355302
-0.939969,0.660237,1.49557,-0.375722,-0.678636,0.333552
-0.93396,0.709251,1.46408,-0.386893,-0.665682,0.355592
-0.910651,0.679321,1.42317,-0.385036,-0.646623,0.339465
-0.940048,0.745035,1.45621,-0.402844,-0.674347,0.36946
-0.924177,0.651674,1.47278,-0.372779,-0.666306,0.328518
-0.950843,0.7367,1.50298,-0.398942,-0.696577,0.365465
-0.942122,0.693533,1.46598,-0.382039,-0.673028,0.347649
-0.953901,0.668085,1.45589,-0.374742,-0.678096,0.338443
-0.974274,0.707385,1.4853,-0.386702,-0.700507,0.355385
-0.969281,0.731806,1.40971,-0.398311,-0.673883,0.364856
-0.956753,0.69735,1.46313,-0.38644,-0.68384,0.349501
-0.967271,0.722635,1.48624,-0.393952,-0.69623,0.362607
-0.932576,0.660606,1.48828,-0.368176,-0.681196,0.337213
-0.991209,0.705248,1.43767,-0.381379,-0.68237,0.359464
-0.949321,0.698778,1.48856,-0.386356,-0.684541,0.352275
-0.994171,0.663709,1.49294,-0.371734,-0.709818,0.341618
-0.963336,0.680312,1.48137,-0.375111,-0.694532,0.347602
-1.01504,0.680539,1.50004,-0.375035,-0.71986,0.345357
-0.95361,0.686686,1.44115,-0.381348,-0.672811,0.347267
-0.940274,0.708013,1.47042,-0.39019,-0.673089,0.35431
-0.993954,0.665324,1.46101,-0.378008,-0.692024,0.337477
-0.981101,0.70185,1.48356,-0.388821,-0.6991,0.351231
-0.90927,0.673151,1.40327,-0.37997,-0.646391,0.33587
-0.958044,0.71811,1.48002,-0.396018,-0.691472,0.357423
-0.963601,0.676277,1.40634,-0.385529,-0.662261,0.342152
-0.981174,0.672951,1.45358,-0.384363,-0.688761,0.339069
-0.962433,0.748181,1.49367,-0.404645,-0.698613,0.372714
-1.0487,0.687361,1.51797,-0.384969,-0.747064,0.34823
-1.01463,0.67186,1.42351,-0.381041,-0.697365,0.341461
-0.990125,0.688087,1.46183,-0.389282,-0.701221,0.348197
-0.956903,0.683818,1.44179,-0.390226,-0.677341,0.34398
-0.951112,0.682499,1.41923,-0.385617,-0.66651,0.344889
-0.99901,0.710905,1.46718,-0.390406,-0.703843,0.356979
-1.01442,0.678347,1.47266,-0.377532,-0.711616,0.346497
-0.965581,0.668037,1.48821,-0.379151,-0.697392,0.336632
-0.954217,0.676438,1.43776,-0.379847,-0.673807,0.34355
-1.02995,0.698778,1.48718,-0.392729,-0.718722,0.352053
-0.968308,0.661122,1.42549,-0.369444,-0.67746,0.342632
-1.05798,0.686336,1.46691,-0.383627,-0.734396,0.349821
-0.979522,0.692466,1.42646,-0.390798,-0.689896,0.346366
-0.999133,0.724251,1.47767,-0.400402,-0.718355,0.361733
-1.00509,0.683004,1.47426,-0.380158,-0.718626,0.348586
-0.990769,0.671618,1.35787,-0.38112,-0.664918,0.340881
-0.991385,0.671732,1.38382,-0.387412,-0.672391,0.338954
-0.997473,0.705127,1.41062,-0.389057,-0.68109,0.357114
-1.01022,0.663657,1.46022,-0.374726,-0.706702,0.341074
-0.997566,0.701599,1.45229,-0.387123,-0.696858,0.357808
-1.01235,0.689015,1.47657,-0.377225,-0.71226,0.349968
-0.95113,0.675644,1.43178,-0.378458,-0.668811,0.340376
-0.975862,0.65876,1.44806,-0.381573,-0.691843,0.32881
-0.959317,0.68236,1.41002,-0.387965,-0.666405,0.340201
-1.00062,0.664206,1.47221,-0.382925,-0.706007,0.330651
-1.00904,0.6981,1.43049,-0.390651,-0.695268,0.351206
-1.00503,0.680768,1.40372,-0.389025,-0.685447,0.341354
-0.944412,0.706511,1.42499,-0.394596,-0.668592,0.354527
-0.985036,0.697578,1.38501,-0.394903,-0.672635,0.351713
-0.994349,0.680245,1.41905,-0.380385,-0.68852,0.345415
-1.00674,0.679448,1.35548,-0.387743,-0.672799,0.340518
-0.0616879,1.56978,1.53123,-0.648652,-0.465467,0.607173
1.08969,2.05632,1.61598,-0.692438,-0.237953,0.706912
-1.0266,1.31274,0.460614,-0.545998,-0.381675,0.587674
-2.88375,0.764048,-1.28004,-0.491778,0.133426,0.418543
-5.07844,1.02665,-2.6203,-0.569838,0.305362,0.601302
-9.03346,2.68628,-4.13854,-1.06221,0.0388358,1.46262
-9.92491,3.52471,-5.97285,-1.44186,0.585474,1.78964
-11.5034,4.32062,-5.33532,-1.62705,-0.0582277,2.19805
-15.1169,4.12874,-4.64421,-1.54152,-1.43404,2.21406
-19.1443,3.80041,-4.47803,-1.47786,-2.85299,2.13466
-21.0968,3.99766,-2.8658,-1.56012,-4.27085,2.21963
-22.2637,4.11659,-0.640487,-1.51225,-5.69855,2.31626
-23.5619,4.29074,-1.27577,-1.60971,-5.93084,2.44334
-27.4325,4.96344,1.38711,-1.80882,-8.29227,2.85751
-29.1086,5.37204,1.26999,-1.97144,-8.7653,3.09776
-32.141,6.10726,2.93324,-2.24542,-10.351,3.52776
-35.7657,6.19238,2.37149,-2.32933,-11.2647,3.66255
-37.4147,6.59969,2.2314,-2.47783,-11.7279,3.85677
-35.3794,6.64985,2.45127,-2.47264,-11.1569,3.77628
-30.8677,5.74582,1.828,-2.18483,-9.54005,3.23339
-22.2318,4.38479,0.0734328,-1.82294,-6.05853,2.42937
-16.3297,3.56699,-1.25518,-1.58488,-3.93713,1.9782
-11.2666,3.03621,-1.75328,-1.30711,-2.33999,1.68075
-6.72938,2.43314,-3.57983,-0.968581,-0.503113,1.34367
-4.39708,2.5063,-2.12696,-0.804027,-0.598307,1.31276
-1.16226,2.67788,-4.79831,-0.755263,1.28017,1.39026
2.86597,2.59774,-5.97913,-0.643726,2.78156,1.33699
7.3648,2.56501,-5.31995,-0.54526,3.70762,1.30257
11.2519,2.59204,-3.94726,-0.496977,4.29481,1.26836
14.416,2.49894,-2.38379,-0.423401,4.67264,1.20949
16.0232,2.49727,-2.7467,-0.421478,5.29492,1.19405
20.9757,2.67976,-0.0111012,-0.423965,5.81815,1.21034
24.8618,2.61788,2.5496,-0.361178,5.87555,1.16134
26.2172,2.3751,2.51366,-0.25048,5.82185,0.99969
29.4541,1.81566,2.44566,-0.0553223,6.67916,0.621064
29.2076,1.62134,3.41201,0.00483715,6.03081,0.507707
29.326,1.24221,2.96037,0.0801353,6.1791,0.324159
27.49,1.45331,1.81753,-0.0445323,6.04996,0.441939
24.3305,1.58292,1.1338,-0.102978,5.41432,0.550489
19.9265,1.58857,-0.40187,-0.1948,4.85434,0.605243
15.181,1.54126,-0.960631,-0.203332,3.95658,0.659639
11.6376,1.33206,-1.25917,-0.227671,3.47718,0.568251
8.48299,0.92525,-1.14168,-0.277728,2.85007,0.434541
6.33545,0.396061,-0.793589,-0.295213,2.38698,0.235405
2.88781,0.297341,0.847918,-0.350937,0.757888,0.245571
1.69681,0.173945,0.347709,-0.375076,0.665462,0.180329
-1.47131,0.0997254,0.222558,-0.428763,-0.312553,0.169814
-4.45028,0.274771,-0.617036,-0.522408,-0.703303,0.238575
-11.1045,0.126941,-1.73122,-0.524913,-2.52913,0.351478
-14.3242,0.225506,-1.91568,-0.633128,-3.39489,0.503501
-18.5676,0.689955,-0.986289,-0.768493,-5.17919,0.824614
-21.7504,1.23342,-1.45174,-0.919301,-6.00707,1.07745
-24.6527,1.59616,-2.23023,-1.05708,-6.72933,1.2909
-27.121,1.89096,-3.56853,-1.21805,-7.08687,1.51195
-27.5055,2.16826,-1.96862,-1.24701,-7.85988,1.65764
-29.8961,2.74081,-1.98026,-1.48464,-8.85455,1.98246
-28.3061,2.68414,-1.09591,-1.41233,-8.72738,1.90254
-25.8155,3.08041,-0.146911,-1.51539,-8.37696,1.97604
-21.9306,3.09906,0.98357,-1.44053,-7.57993,1.84227
-18.1605,2.62288,1.20304,-1.18696,-6.57751,1.54307
-14.1594,1.8607,1.51787,-0.855839,-5.52191,1.13115
-11.2249,1.17878,0.567866,-0.558001,-4.49895,0.78424
-7.72764,1.05162,0.453592,-0.396413,-3.5246,0.652058
-6.51285,0.70103,-0.358559,-0.242452,-2.96483,0.479346
-4.84121,0.708637,0.803947,-0.0674968,-3.168,0.479244
-4.68885,0.434502,-0.964432,0.0586421,-2.45775,0.377265
-4.31854,0.427857,-0.348354,0.136249,-2.57518,0.371942
-4.5561,0.454345,-0.894938,0.124595,-2.38952,0.396249
-4.37214,0.46101,-0.402782,0.138863,-2.35607,0.393538
-4.29901,0.480025,0.00139966,0.130177,-2.32336,0.405895
-4.26086,0.473647,0.445016,0.106071,-2.38742,0.400259
-3.97744,0.423421,0.430816,0.0890878,-2.28085,0.368216
-3.97942,0.454611,0.288575,0.0603882,-2.27448,0.381599
-3.75925,0.434638,0.0427309,0.0511038,-2.14146,0.365362
-3.87272,0.421522,0.0794457,0.0625163,-2.23212,0.3617
-3.86931,0.428111,0.00207959,0.0575748,-2.20736,0.365412
-3.80693,0.387727,-0.0166319,0.0695427,-2.18267,0.342571
-3.85964,0.433089,-0.0205846,0.0490015,-2.21029,0.366151
-3.84817,0.379876,-0.066726,0.0754409,-2.18909,0.344558
-3.82304,0.464945,-0.105676,0.0364957,-2.16235,0.379586
-3.7881,0.412376,-0.0534018,0.0603823,-2.16773,0.353261
-3.83565,0.444073,-0.0699072,0.0450976,-2.18735,0.37202
-3.79953,0.439429,-0.0537856,0.0492688,-2.17681,0.366939
-3.77921,0.41837,-0.0737273,0.0561996,-2.15642,0.361956
-3.77363,0.431323,-0.0780871,0.054034,-2.15322,0.365745
-3.84009,0.436394,-0.061336,0.051092,-2.19482,0.369182
-3.8098,0.446255,-0.0642202,0.0457846,-2.18002,0.372037
-3.75608,0.439131,-0.130855,0.046383,-2.1265,0.365158
-3.78152,0.451697,-0.0747662,0.0419716,-2.1596,0.371615
-3.80236,0.453003,-0.111535,0.0380414,-2.15528,0.375597
-3.77518,0.424938,-0.157676,0.052541,-2.12021,0.359514
-3.83074,0.471065,-0.0866447,0.0378667,-2.17872,0.379619
-3.78254,0.45162,-0.125633,0.0381654,-2.14173,0.368484
-3.82997,0.429213,-0.109216,0.0494488,-2.17259,0.361995
-3.79135,0.482568,-0.0582079,0.0264416,-2.17462,0.380518
-3.79682,0.436008,-0.0927285,0.0505531,-2.16247,0.361484
-3.82436,0.446186,-0.0661769,0.0446495,-2.18793,0.366876
-3.8064,0.448368,-0.11083,0.0424134,-2.16037,0.369112
-3.75841,0.404051,-0.11874,0.0618001,-2.13519,0.349504
-3.84817,0.512597,-0.102154,0.0186986,-2.1833,0.401817
-3.76778,0.423528,-0.0717028,0.055596,-2.15734,0.357865
-3.80632,0.469419,-0.0568713,0.0366003,-2.18015,0.378301
-3.77796,0.375944,-0.11657,0.0731766,-2.14392,0.336531
-3.79916,0.411079,-0.0981617,0.0593612,-2.16324,0.349643
-3.77953,0.430467,-0.113306,0.0468325,-2.14382,0.358372
-3.81988,0.415152,-0.0603158,0.0617594,-2.18495,0.35641
-3.7767,0.416223,-0.130385,0.0586795,-2.13791,0.354743
-3.76206,0.42027,-0.169804,0.0554859,-2.11604,0.355933
-3.84429,0.44196,-0.0590761,0.0464509,-2.20011,0.367058
-3.79248,0.469117,-0.104657,0.0297063,-2.1565,0.375258
-3.77605,0.42489,-0.0732675,0.0529266,-2.15895,0.357843
-3.78226,0.465334,-0.0935634,0.0347277,-2.15375,0.376674
-3.78228,0.452278,-0.0948793,0.0396201,-2.15753,0.370808
-3.77038,0.450616,-0.079069,0.0410643,-2.1586,0.369283
-3.75774,0.428202,-0.124314,0.0496124,-2.13522,0.356517
-3.75964,0.433246,-0.114306,0.0450493,-2.14003,0.36285
-3.79403,0.46586,-0.0680376,0.0341782,-2.17209,0.37661
-3.76315,0.39553,-0.124453,0.0661551,-2.133,0.34937
-3.7638,0.411302,-0.0865866,0.0610171,-2.15015,0.36019
-3.77332,0.437201,-0.0960995,0.0448187,-2.15183,0.366159
-3.76708,0.44768,-0.148727,0.039127,-2.13088,0.368447
-3.78154,0.406151,-0.136324,0.0629738,-2.14279,0.352162
-3.77095,0.405366,-0.113157,0.0631385,-2.14462,0.352467
-3.76968,0.428566,-0.112534,0.049411,-2.14335,0.361275
-3.77235,0.463054,-0.120395,0.0302625,-2.14134,0.372912
-3.73256,0.432766,-0.135105,0.0459176,-2.11595,0.356913
-3.80907,0.440306,-0.124546,0.039593,-2.15919,0.361024
-3.76164,0.399381,-0.155692,0.0556947,-2.12309,0.341203
-3.84411,0.435141,-0.127502,0.0431912,-2.17445,0.360708
-3.80918,0.457994,-0.120531,0.0390279,-2.1593,0.370361
-3.84309,0.481824,-0.0751738,0.029809,-2.1966,0.385479
-3.81399,0.432918,-0.0860689,0.0484871,-2.17476,0.361905
-3.82723,0.46941,-0.123041,0.0298307,-2.16439,0.380887
-3.79917,0.431447,-0.0698019,0.0515384,-2.17472,0.3622
-3.82488,0.415701,-0.0979985,0.0547931,-2.17601,0.356065
-3.75384,0.424835,-0.143096,0.0509292,-2.12402,0.359111
-3.77794,0.400651,-0.135007,0.0614878,-2.14015,0.346091
-3.78392,0.42974,-0.101888,0.0481901,-2.15492,0.359274
-3.81121,0.39875,-0.084961,0.0647935,-2.17568,0.346421
-3.80855,0.435658,-0.0648544,0.047087,-2.18416,0.362389
-3.74391,0.387787,-0.147424,0.0610568,-2.11707,0.339716
